Game,Predicted,Actual
2228,3215.3,3258.0
2229,3216.3,3259.0
2230,3243.0,3260.0
2231,3230.0,3254.0
2232,3268.7,3255.0
2233,3272.7,3258.0
2234,3283.9,3265.0
2235,3285.6,3269.0
2236,3290.2,3258.0
2237,3297.4,3261.0
2238,3299.9,3267.0
2239,3068.1,3274.0
2240,3049.0,3274.0
2241,3058.2,3275.0
2242,3048.0,3277.0
2243,3035.7,3272.0
2244,3054.8,3267.0
2245,3062.0,3271.0
2246,3054.9,3275.0
2247,3044.5,3279.0
2248,3030.5,3278.0
2249,3034.9,3267.0
2250,3288.2,3271.0
2251,3278.7,3273.0
2252,3282.8,3275.0
2253,3287.4,3280.0
2254,3295.3,3284.0
2255,3023.2,2888.0
2256,3014.5,2888.0
2257,3017.4,2889.0
2258,3004.1,2874.0
2259,3029.2,2875.0
2260,3031.3,2877.0
2261,2998.4,2863.0
2262,2994.2,2864.0
2263,2965.1,2850.0
2264,2971.2,2850.0
2265,3073.4,2844.0
2266,3376.2,3288.0
2267,3369.4,3292.0
2268,3369.4,3280.0
2269,3385.0,3284.0
2270,3359.4,3281.0
2271,3371.5,3281.0
2272,3380.4,3282.0
2273,3393.0,3284.0
2274,3387.6,3286.0
2275,3386.7,3289.0
2276,3260.7,3284.0
2277,3280.6,3282.0
2278,3277.2,3270.0
2279,3284.0,3256.0
2280,3292.6,3256.0
2281,3280.1,3258.0
2282,3279.2,3260.0
2283,3257.1,3246.0
2284,3279.6,3246.0
2285,3272.5,3247.0
2286,3260.1,3248.0
2287,3266.0,3250.0
2288,3273.8,3253.0
2289,3274.2,3240.0
2290,3301.1,3244.0
2291,3300.9,3246.0
2292,3297.1,3252.0
2293,3306.5,3257.0
2294,3296.2,3248.0
2295,3050.7,2844.0
2296,3043.6,2844.0
2297,3028.6,2846.0
2298,3010.0,2849.0
2299,2983.2,2854.0
2300,2984.4,2859.0
2301,2967.3,2846.0
2302,2987.5,2834.0
2303,2970.1,2828.0
2304,2974.9,2830.0
2305,2831.9,2831.0
2306,3068.1,3244.0
2307,3072.2,3232.0
2308,3066.9,3237.0
2309,3075.7,3242.0
2310,3082.2,3239.0
2311,3090.5,3244.0
2312,3082.1,3232.0
2313,3101.2,3237.0
2314,3106.9,3242.0
2315,3081.2,3231.0
2316,3280.1,3236.0
2317,3276.6,3241.0
2318,3272.7,3243.0
2319,3272.3,3243.0
2320,3265.2,3244.0
2321,3262.1,3245.0
2322,3255.9,3247.0
2323,3255.9,3250.0
2324,3243.0,3254.0
2325,3241.8,3244.0
2326,3281.8,3248.0
2327,3275.7,3244.0
2328,3289.1,3249.0
2329,3266.4,3243.0
2330,3259.1,3243.0
2331,3252.7,3244.0
2332,3260.1,3245.0
2333,3246.5,3248.0
2334,3253.2,3253.0
2335,3263.4,3260.0
2336,3263.4,3251.0
2337,3292.5,3256.0
2338,3278.9,3253.0
2339,3288.7,3261.0
2340,3287.6,3251.0
2341,3020.5,2831.0
2342,3011.6,2831.0
2343,3278.2,3256.0
2344,3253.8,3244.0
2345,2995.4,3249.0
2346,2990.3,3238.0
2347,3004.2,3243.0
2348,3003.0,3248.0
2349,3001.5,3253.0
2350,3000.1,3258.0
2351,3106.0,3246.0
2352,3121.2,3251.0
2353,2983.1,3256.0
2354,2979.4,3261.0
2355,2989.3,3265.0
2356,3249.8,3269.0
2357,3249.9,3273.0
2358,3246.4,3277.0
2359,3239.4,3281.0
2360,3235.9,3277.0
2361,3291.4,3281.0
2362,3273.1,3285.0
2363,3284.2,3285.0
2364,3293.3,3286.0
2365,3281.5,3287.0
2366,3282.9,3289.0
2367,3285.0,3291.0
2368,3290.5,3293.0
2369,3274.6,3279.0
2370,3303.2,3281.0
2371,3284.2,3283.0
2372,3278.6,3284.0
2373,3273.1,3284.0
2374,3273.4,3285.0
2375,3265.6,3287.0
2376,3268.7,3289.0
2377,3259.7,3292.0
2378,3255.6,3295.0
2379,3259.0,3299.0
2380,3273.6,3304.0
2381,3272.9,3307.0
2382,3280.6,3311.0
2383,3285.4,3314.0
2384,2960.6,2831.0
2385,2947.6,2815.0
2386,2997.0,2815.0
2387,2991.7,2815.0
2388,2985.5,2819.0
2389,2984.8,2817.0
2390,2976.6,2817.0
2391,2703.8,2817.0
2392,2686.4,2820.0
2393,2944.4,2828.0
2394,3062.6,2815.0
2395,3405.2,3314.0
2396,3400.8,3315.0
2397,3393.0,3316.0
2398,3384.2,3302.0
2399,3385.8,3287.0
2400,3390.5,3287.0
2401,3358.3,3281.0
2402,3375.7,3266.0
2403,3380.8,3266.0
2404,3385.2,3266.0
2405,3250.8,3267.0
2406,3238.6,3269.0
2407,3248.1,3272.0
2408,3240.6,3276.0
2409,3243.5,3280.0
2410,3254.2,3284.0
2411,3259.4,3281.0
2412,3309.0,3282.0
2413,3335.0,3286.0
2414,3321.1,3290.0
2415,3314.9,3292.0
2416,3323.0,3294.0
2417,3313.2,3280.0
2418,3335.2,3266.0
2419,3323.3,3255.0
2420,3335.5,3261.0
2421,3315.2,3266.0
2422,3297.5,3254.0
2423,3294.2,3259.0
2424,3290.1,3259.0
2425,3286.5,3260.0
2426,3261.3,3245.0
2427,3260.9,3246.0
2428,3249.3,3247.0
2429,3269.6,3249.0
2430,3270.8,3253.0
2431,3268.2,3249.0
2432,3286.7,3244.0
2433,3304.0,3246.0
2434,2983.9,3249.0
2435,2970.7,3249.0
2436,2981.6,3250.0
2437,2987.2,3236.0
2438,3013.3,3238.0
2439,2997.6,3240.0
2440,2988.2,3242.0
2441,2992.7,3246.0
2442,2999.5,3251.0
2443,3003.2,3256.0
2444,2987.1,3260.0
2445,3306.5,3265.0
2446,3297.4,3267.0
2447,3292.9,3269.0
2448,2987.2,2815.0
2449,2959.7,2799.0
2450,2994.5,2799.0
2451,2975.2,2799.0
2452,2949.7,2799.0
2453,2936.2,2799.0
2454,2912.6,2793.0
2455,2932.1,2796.0
2456,2922.0,2788.0
2457,2936.6,2789.0
2458,3068.2,2791.0
2459,3378.3,3269.0
2460,3392.1,3270.0
2461,3380.0,3272.0
2462,3392.9,3275.0
2463,3397.1,3271.0
2464,3447.4,3275.0
2465,3435.2,3271.0
2466,3436.8,3259.0
2467,3438.3,3262.0
2468,3412.5,3250.0
2469,3273.0,3252.0
2470,2961.2,2791.0
2471,2961.4,2791.0
2472,3239.7,3248.0
2473,3266.0,3252.0
2474,3259.1,3256.0
2475,3259.1,3260.0
2476,3253.1,3260.0
2477,3244.2,3261.0
2478,3238.1,3262.0
2479,3242.9,3265.0
2480,3388.3,3269.0
2481,3397.6,3274.0
2482,3258.3,3279.0
2483,3248.9,3283.0
2484,3246.9,3284.0
2485,3311.6,3288.0
2486,3302.1,3284.0
2487,3303.8,3284.0
2488,3301.6,3285.0
2489,3293.8,3279.0
2490,3304.0,3265.0
2491,3299.5,3265.0
2492,3273.9,3251.0
2493,3279.6,3252.0
2494,3271.3,3253.0
2495,3262.7,3255.0
2496,3264.7,3258.0
2497,3266.7,3262.0
2498,2969.5,3264.0
2499,2954.6,3266.0
2500,2937.1,3268.0
2501,2937.0,3270.0
2502,2943.7,3273.0
2503,2957.3,3276.0
2504,2957.3,3279.0
2505,2952.9,3282.0
2506,2930.0,3269.0
2507,2979.0,3272.0
2508,2973.8,3275.0
2509,3270.6,3262.0
2510,3274.9,3265.0
2511,3278.0,3268.0
2512,3265.3,3255.0
2513,3253.6,3249.0
2514,3248.5,3251.0
2515,3239.0,3253.0
2516,3232.3,3255.0
2517,3235.3,3258.0
2518,3225.3,3261.0
2519,3220.8,3248.0
2520,2945.2,3251.0
2521,2936.3,3254.0
2522,3224.0,3241.0
2523,3244.0,3244.0
2524,3244.7,3247.0
2525,3243.0,3250.0
2526,3229.1,3253.0
2527,3217.5,3245.0
2528,3232.4,3245.0
2529,3228.9,3246.0
2530,3234.0,3247.0
2531,3231.5,3249.0
2532,3236.1,3252.0
2533,3249.1,3257.0
2534,3256.7,3268.0
2535,3251.8,3263.0
2536,3290.4,3260.0
2537,3310.6,3265.0
2538,3306.3,3265.0
2539,3294.8,3266.0
2540,3310.1,3268.0
2541,3293.6,3271.0
2542,3279.3,3274.0
2543,3278.6,3278.0
2544,3271.0,3284.0
2545,3264.4,3280.0
2546,3317.7,3291.0
2547,3306.9,3289.0
2548,3313.3,3285.0
2549,3315.7,3280.0
2550,3307.7,3267.0
2551,3310.1,3271.0
2552,3295.9,3274.0
2553,3281.3,3277.0
2554,3287.9,3280.0
2555,3294.8,3282.0
2556,3269.1,3284.0
2557,3259.1,3286.0
2558,3257.8,3288.0
2559,3240.0,3283.0
2560,3286.4,3287.0
2561,3287.2,3275.0
2562,3266.6,3263.0
2563,3259.2,3251.0
2564,3257.4,3256.0
2565,3230.5,3245.0
2566,3228.2,3245.0
2567,3210.9,3246.0
2568,3209.3,3248.0
2569,3202.2,3243.0
2570,3216.6,3245.0
2571,3221.1,3250.0
2572,3216.9,3239.0
2573,3248.6,3242.0
2574,3246.9,3247.0
2575,3246.0,3251.0
2576,3253.4,3240.0
2577,3273.7,3235.0
2578,3278.4,3238.0
2579,3274.3,3241.0
2580,3270.7,3245.0
2581,3263.5,3249.0
2582,3261.1,3253.0
2583,3247.2,3257.0
2584,3248.5,3261.0
2585,3240.9,3265.0
2586,3232.8,3269.0
2587,3244.7,3272.0
2588,3246.4,3275.0
2589,3240.5,3278.0
2590,3237.3,3278.0
2591,3233.0,3279.0
2592,3238.7,3280.0
2593,3239.4,3282.0
2594,3246.0,3286.0
2595,3243.5,3291.0
2596,3249.8,3296.0
2597,3243.8,3302.0
2598,3231.2,3293.0
2599,3309.1,3298.0
2600,3292.2,3303.0
2601,3294.5,3303.0
2602,3291.2,3304.0
2603,3301.8,3306.0
2604,3300.9,3309.0
2605,3307.1,3313.0
2606,3313.5,3317.0
2607,3305.8,3322.0
2608,3274.2,3314.0
2609,3316.1,3316.0
2610,3319.6,3323.0
2611,3298.1,3328.0
2612,3290.4,3333.0
2613,3273.8,3330.0
2614,3292.0,3327.0
2615,3287.0,3332.0
2616,2924.4,2801.0
2617,2917.3,2786.0
2618,2946.3,2787.0
2619,2929.9,2788.0
2620,2911.6,2790.0
2621,2914.3,2784.0
2622,2906.3,2771.0
2623,2905.3,2773.0
2624,3260.5,3334.0
2625,3259.5,3336.0
2626,3407.3,3338.0
2627,3394.0,3340.0
2628,3404.5,3339.0
2629,3439.2,3330.0
2630,3448.0,3321.0
2631,3458.3,3313.0
2632,3461.9,3313.0
2633,3475.9,3305.0
2634,3310.1,3298.0
2635,3311.6,3298.0
2636,3285.4,3299.0
2637,3297.4,3300.0
2638,3296.7,3302.0
2639,3298.1,3305.0
2640,3309.3,3309.0
2641,3296.9,3313.0
2642,3309.7,3318.0
2643,3313.8,3326.0
2644,3325.1,3332.0
2645,3320.6,3326.0
2646,3375.6,3328.0
2647,3365.8,3330.0
2648,3351.2,3332.0
2649,3347.1,3334.0
2650,3341.4,3336.0
2651,3351.0,3338.0
2652,3338.8,3340.0
2653,3305.1,3326.0
2654,3334.5,3328.0
2655,3332.2,3330.0
2656,3322.9,3335.0
2657,3321.5,3339.0
2658,3300.2,3327.0
2659,3320.1,3332.0
2660,3317.9,3329.0
2661,3316.4,3318.0
2662,3325.1,3323.0
2663,3323.4,3328.0
2664,2958.3,2774.0
2665,2963.3,2776.0
2666,2610.5,2771.0
2667,2628.6,2773.0
2668,2630.9,2779.0
2669,2627.0,2785.0
2670,2616.0,2793.0
2671,2616.5,2794.0
2672,2615.8,2798.0
2673,2619.1,2804.0
2674,3144.4,2811.0
2675,3473.1,3333.0
2676,3480.3,3338.0
2677,3481.6,3343.0
2678,3482.7,3345.0
2679,3484.4,3347.0
2680,3477.1,3349.0
2681,3469.7,3351.0
2682,3491.7,3353.0
2683,3480.9,3355.0
2684,3472.6,3357.0
2685,3317.7,3359.0
2686,3310.9,3361.0
2687,3294.8,3347.0
2688,3338.9,3334.0
2689,3343.2,3337.0
2690,3325.5,3340.0
2691,3320.0,3343.0
2692,3316.9,3343.0
2693,3316.1,3335.0
2694,3317.1,3319.0
2695,3307.5,3319.0
2696,3289.7,3319.0
2697,3288.4,3320.0
2698,3300.3,3321.0
2699,3297.9,3323.0
2700,3312.8,3326.0
2701,3306.3,3329.0
2702,3301.2,3334.0
2703,3282.5,3334.0
2704,3301.2,3335.0
2705,3313.1,3336.0
2706,3313.7,3322.0
2707,3359.0,3323.0
2708,3335.8,3309.0
2709,3336.3,3310.0
2710,3328.6,3311.0
2711,3325.9,3314.0
2712,3325.4,3308.0
2713,3358.5,3308.0
2714,2974.9,3301.0
2715,2975.7,3301.0
2716,2953.0,3302.0
2717,2959.0,3304.0
2718,2953.7,3299.0
2719,2983.2,3301.0
2720,2969.6,3303.0
2721,2955.5,3300.0
2722,2975.2,3305.0
2723,2956.4,3295.0
2724,2976.5,3295.0
2725,3315.5,3296.0
2726,3325.8,3297.0
2727,3321.5,3299.0
2728,3323.1,3302.0
2729,3317.2,3290.0
2730,3339.7,3293.0
2731,3332.8,3298.0
2732,3336.6,3303.0
2733,3342.3,3308.0
2734,3335.0,3298.0
2735,3338.5,3284.0
2736,3349.9,3287.0
2737,3329.1,3290.0
2738,3322.4,3293.0
2739,3319.0,3295.0
2740,3331.2,3297.0
2741,3340.0,3299.0
2742,3314.5,3285.0
2743,3328.2,3272.0
2744,3314.0,3259.0
2745,3329.1,3250.0
2746,3319.9,3241.0
2747,3316.0,3241.0
2748,3327.0,3249.0
2749,3309.6,3256.0
2750,3298.5,3247.0
2751,3317.9,3247.0
2752,3336.2,3255.0
2753,3324.1,3246.0
2754,3330.0,3238.0
2755,3316.4,3230.0
2756,3324.6,3238.0
2757,3325.2,3238.0
2758,3320.0,3238.0
2759,3325.1,3246.0
2760,3323.0,3254.0
2761,3318.6,3261.0
2762,3309.8,3252.0
2763,3335.0,3259.0
2764,3330.2,3258.0
2765,3347.0,3265.0
2766,3333.2,3255.0
2767,3334.9,3246.0
2768,3324.0,3253.0
2769,3302.2,3243.0
2770,3300.7,3249.0
2771,3285.0,3247.0
2772,3290.9,3237.0
2773,3282.6,3244.0
2774,3275.4,3250.0
2775,3279.0,3256.0
2776,3285.0,3262.0
2777,3277.3,3252.0
2778,3312.3,3258.0
2779,3302.1,3264.0
2780,3308.6,3261.0
2781,3325.8,3251.0
2782,3314.7,3241.0
2783,3323.5,3247.0
2784,3300.8,3253.0
2785,3292.7,3259.0
2786,3284.8,3265.0
2787,3281.1,3263.0
2788,3311.5,3269.0
2789,3296.7,3258.0
2790,3304.5,3264.0
2791,3296.6,3270.0
2792,3304.8,3275.0
2793,3303.3,3280.0
2794,3283.7,3285.0
2795,3272.4,3290.0
2796,3255.6,3279.0
2797,3284.7,3284.0
2798,3279.7,3289.0
2799,3289.6,3291.0
2800,3276.9,3293.0
2801,3261.3,3279.0
2802,3275.1,3273.0
2803,3274.7,3276.0
2804,3269.5,3278.0
2805,2959.7,2812.0
2806,2968.1,2814.0
2807,2970.4,2817.0
2808,2961.1,2822.0
2809,2955.1,2819.0
2810,2983.0,2810.0
2811,2978.4,2797.0
2812,2968.1,2799.0
2813,2942.4,2801.0
2814,2932.7,2805.0
2815,3076.0,2810.0
2816,3359.9,3280.0
2817,3347.3,3281.0
2818,3355.4,3285.0
2819,3348.7,3289.0
2820,3355.6,3295.0
2821,3367.9,3301.0
2822,3373.0,3304.0
2823,3379.4,3307.0
2824,3387.9,3310.0
2825,3383.0,3313.0
2826,3247.8,3315.0
2827,3234.1,3317.0
2828,3235.1,3321.0
2829,3231.4,3321.0
2830,3230.1,3322.0
2831,3221.6,3323.0
2832,3204.0,3309.0
2833,3288.5,3310.0
2834,3275.4,3296.0
2835,3283.2,3297.0
2836,3263.2,3298.0
2837,3255.9,3286.0
2838,3254.2,3287.0
2839,3239.7,3288.0
2840,3233.5,3292.0
2841,3226.7,3280.0
2842,3237.7,3277.0
2843,3261.5,3282.0
2844,2948.7,2811.0
2845,2955.8,2812.0
2846,2963.7,2814.0
2847,2967.7,2818.0
2848,2976.2,2822.0
2849,2974.1,2826.0
2850,2978.0,2819.0
2851,3000.3,2822.0
2852,3003.4,2826.0
2853,2979.3,2832.0
2854,3116.2,2830.0
2855,3122.5,3282.0
2856,3122.9,3283.0
2857,3123.7,3277.0
2858,3143.1,3277.0
2859,3142.6,3279.0
2860,3127.1,3282.0
2861,3117.4,3285.0
2862,3124.0,3296.0
2863,3140.0,3302.0
2864,3136.4,3303.0
2865,3003.6,3308.0
2866,2989.0,2831.0
2867,2969.9,2832.0
2868,2975.2,2833.0
2869,2970.6,2837.0
2870,2975.4,2839.0
2871,2980.8,2844.0
2872,2959.4,2836.0
2873,3011.8,2837.0
2874,3009.5,2841.0
2875,2997.4,2845.0
2876,3132.5,2847.0
2877,3429.3,3310.0
2878,3425.6,3310.0
2879,3413.4,3311.0
2880,3414.3,3313.0
2881,3394.5,3315.0
2882,3394.6,3318.0
2883,3395.5,3321.0
2884,3372.4,3323.0
2885,3377.8,3319.0
2886,3447.8,3329.0
2887,3315.0,3333.0
2888,3311.1,3338.0
2889,3315.8,3338.0
2890,3312.2,3339.0
2891,3302.5,3340.0
2892,3278.7,3342.0
2893,3287.3,3345.0
2894,2992.2,3348.0
2895,2994.8,3352.0
2896,2988.5,3361.0
2897,2979.4,3365.0
2898,2976.1,3353.0
2899,3019.1,3356.0
2900,2672.2,2847.0
2901,2672.8,2847.0
2902,3001.4,3360.0
2903,2988.3,3348.0
2904,3002.9,3352.0
2905,3271.6,3356.0
2906,3264.5,3360.0
2907,3265.4,3364.0
2908,3254.2,3368.0
2909,3256.8,3368.0
2910,3400.2,3368.0
2911,3414.6,3369.0
2912,3281.1,3371.0
2913,3284.9,3358.0
2914,3319.5,3359.0
2915,3330.1,3361.0
2916,3021.0,3365.0
2917,3011.2,3360.0
2918,3036.8,3348.0
2919,3050.2,3350.0
2920,3050.7,3350.0
2921,3036.8,3335.0
2922,3034.7,3335.0
2923,3033.7,3335.0
2924,3035.1,3337.0
2925,3024.7,3339.0
2926,3025.6,3343.0
2927,3316.0,3348.0
2928,3309.6,3352.0
2929,3294.4,3339.0
2930,3322.6,3342.0
2931,3320.8,3344.0
2932,3324.3,3346.0
2933,3302.1,3334.0
2934,3325.2,3338.0
2935,3311.9,3342.0
2936,3312.7,3346.0
2937,2999.1,2848.0
2938,3324.9,3349.0
2939,3330.2,3352.0
2940,3329.0,3354.0
2941,3330.6,3356.0
2942,3331.2,3345.0
2943,3380.8,3351.0
2944,3382.8,3356.0
2945,3389.7,3361.0
2946,3394.1,3357.0
2947,3539.1,3361.0
2948,3374.8,3349.0
2949,3388.2,3337.0
2950,3050.0,3333.0
2951,3049.2,3329.0
2952,3377.3,3333.0
2953,3351.9,3322.0
2954,3351.0,3327.0
2955,3370.5,3355.0
2956,3370.3,3359.0
2957,3364.0,3363.0
2958,3361.9,3367.0
2959,3029.9,2849.0
2960,3041.9,2853.0
2961,3018.1,2854.0
2962,3030.2,2863.0
2963,3011.1,2865.0
2964,3003.9,2855.0
2965,3014.5,2857.0
2966,3006.9,2860.0
2967,3001.3,2856.0
2968,3015.3,2863.0
2969,3478.4,3353.0
2970,3487.2,3362.0
2971,3498.9,3367.0
2972,3485.0,3372.0
2973,3482.9,3361.0
2974,3490.2,3366.0
2975,3511.1,3363.0
2976,3513.8,3352.0
2977,3512.0,3358.0
2978,3488.7,3347.0
2979,3338.7,3345.0
2980,3342.8,3351.0
2981,3340.8,3357.0
2982,3340.8,3362.0
2983,3330.3,3367.0
2984,3353.4,3372.0
2985,3353.3,3377.0
2986,3354.6,3381.0
2987,3039.6,3385.0
2988,3362.2,3388.0
2989,3362.4,3391.0
2990,3363.7,3394.0
2991,3355.1,3397.0
2992,2997.4,2864.0
2993,2994.6,2866.0
2994,2981.2,2853.0
2995,3022.1,2854.0
2996,3011.1,2850.0
2997,2998.7,2836.0
2998,2981.9,2821.0
2999,2976.1,2822.0
3000,2929.5,2806.0
3001,2919.2,2791.0
3002,3062.2,2776.0
3003,3450.3,3399.0
3004,3439.9,3401.0
3005,3481.4,3397.0
3006,3507.0,3401.0
3007,3525.8,3389.0
3008,3553.3,3393.0
3009,3225.8,3397.0
3010,3262.6,3401.0
3011,3252.4,3389.0
3012,3263.9,3377.0
3013,3085.7,3382.0
3014,3058.7,3370.0
3015,3044.3,3356.0
3016,3041.9,3358.0
3017,3033.2,3360.0
3018,3036.0,3362.0
3019,3346.4,3364.0
3020,3348.6,3358.0
3021,3364.9,3345.0
3022,3376.6,3349.0
3023,3355.7,3340.0
3024,3358.5,3343.0
3025,3380.0,3346.0
3026,3362.8,3336.0
3027,3384.1,3342.0
3028,3365.4,3348.0
3029,3361.0,3353.0
3030,3366.8,3358.0
3031,3368.6,3347.0
3032,3405.5,3352.0
3033,3396.8,3341.0
3034,3397.0,3331.0
3035,3376.5,3337.0
3036,3374.4,3343.0
3037,3367.8,3333.0
3038,3374.4,3339.0
3039,3366.1,3329.0
3040,3359.2,3331.0
3041,3354.1,3335.0
3042,3010.7,3339.0
3043,3011.1,3343.0
3044,2999.4,3330.0
3045,3034.2,3326.0
3046,3031.6,3330.0
3047,3015.2,3334.0
3048,3007.9,3321.0
3049,2998.2,3325.0
3050,2985.1,3321.0
3051,2990.0,3325.0
3052,2948.9,3329.0
3053,3332.8,3317.0
3054,3343.2,3322.0
3055,3341.4,3319.0
3056,3365.0,3324.0
3057,3338.7,3326.0
3058,3331.2,3328.0
3059,3338.3,3317.0
3060,3359.4,3322.0
3061,3345.2,3328.0
3062,3341.8,3334.0
3063,3348.6,3339.0
3064,3346.4,3328.0
3065,3338.9,3316.0
3066,3334.6,3320.0
3067,3315.2,3316.0
3068,3344.3,3321.0
3069,3350.5,3318.0
3070,3348.6,3323.0
3071,3328.8,3312.0
3072,3334.4,3309.0
3073,3340.1,3314.0
3074,3319.6,3319.0
3075,3331.0,3308.0
3076,3317.5,3297.0
3077,3325.1,3287.0
3078,3318.1,3291.0
3079,3286.0,3279.0
3080,3302.6,3283.0
3081,3284.5,3285.0
3082,3304.5,3287.0
3083,3295.6,3290.0
3084,3291.8,3293.0
3085,3277.2,3296.0
3086,3295.3,3298.0
3087,3302.5,3300.0
3088,3300.3,3302.0
3089,3306.5,3308.0
3090,3307.7,3314.0
3091,3306.1,3318.0
3092,3279.9,3306.0
3093,3316.6,3294.0
3094,3305.8,3298.0
3095,3285.0,3286.0
3096,3300.7,3291.0
3097,3290.2,3295.0
3098,3277.3,3299.0
3099,3277.9,3303.0
3100,3268.0,3291.0
3101,3289.4,3295.0
3102,3282.7,3283.0
3103,3289.7,3288.0
3104,3305.7,3293.0
3105,3315.5,3297.0
3106,3324.7,3301.0
3107,3318.1,3297.0
3108,3343.2,3301.0
3109,3330.6,3305.0
3110,3322.6,3300.0
3111,3339.6,3304.0
3112,3338.9,3291.0
3113,3340.4,3280.0
3114,3327.2,3286.0
3115,3307.6,3292.0
3116,3301.6,3297.0
3117,3308.6,3302.0
3118,3318.6,3307.0
3119,3301.4,3306.0
3120,3332.8,3305.0
3121,3335.8,3312.0
3122,3315.3,3303.0
3123,3318.0,3294.0
3124,3330.4,3301.0
3125,3316.5,3308.0
3126,3303.0,3299.0
3127,3297.0,3306.0
3128,3298.7,3313.0
3129,3284.1,3320.0
3130,3275.1,3326.0
3131,3273.9,3322.0
3132,3293.3,3310.0
3133,3310.0,3314.0
3134,3297.0,3318.0
3135,3288.1,3306.0
3136,3296.8,3311.0
3137,3285.4,3307.0
3138,3288.4,3295.0
3139,3293.1,3300.0
3140,3285.6,3289.0
3141,3294.0,3286.0
3142,3289.6,3275.0
3143,3282.3,3281.0
3144,3275.5,3286.0
3145,3268.5,3291.0
3146,3277.4,3296.0
3147,3272.8,3278.0
3148,3269.1,3278.0
3149,3284.6,3278.0
3150,3276.6,3278.0
3151,3277.1,3278.0
3152,3268.3,3278.0
3153,3289.6,3282.0
3154,3285.7,3285.0
3155,3277.1,3285.0
3156,3271.4,3288.0
3157,3267.0,3288.0
3158,3267.6,3288.0
3159,3267.0,3289.0
3160,3260.9,3291.0
3161,3251.5,3293.0
3162,3232.4,3293.0
3163,3216.0,3295.0
3164,3225.7,3298.0
3165,3230.6,3300.0
3166,3223.6,3295.0
3167,3323.1,3296.0
3168,3314.4,3299.0
3169,3305.9,3300.0
3170,3305.6,3308.0
3171,3319.6,3315.0
3172,3303.9,3306.0
3173,3310.7,3305.0
3174,3321.0,3312.0
3175,3294.2,3303.0
3176,3288.6,3302.0
3177,3315.5,3310.0
3178,3316.3,3317.0
3179,3320.8,3324.0
3180,3321.8,3315.0
3181,3325.5,3322.0
3182,3305.0,3313.0
3183,3330.9,3320.0
3184,2966.7,2776.0
3185,2968.9,2777.0
3186,2978.3,2778.0
3187,2954.0,2781.0
3188,2923.0,2784.0
3189,2909.4,2775.0
3190,2906.8,2780.0
3191,2901.6,2784.0
3192,2897.3,2789.0
3193,3238.0,3314.0
3194,3411.5,3300.0
3195,3421.0,3295.0
3196,3430.1,3297.0
3197,3412.4,3299.0
3198,3427.9,3301.0
3199,3426.5,3303.0
3200,3452.8,3305.0
3201,3456.9,3307.0
3202,3460.4,3309.0
3203,3303.8,3311.0
3204,3310.6,3313.0
3205,3308.7,3315.0
3206,3314.3,3319.0
3207,3307.0,3323.0
3208,3297.5,3327.0
3209,3305.4,3331.0
3210,3289.5,3327.0
3211,3343.3,3315.0
3212,3332.2,3319.0
3213,3325.3,3323.0
3214,3316.8,3327.0
3215,3314.9,3331.0
3216,3296.8,3318.0
3217,3332.6,3321.0
3218,3322.7,3324.0
3219,3317.1,3327.0
3220,3323.7,3330.0
3221,3315.5,3317.0
3222,3327.0,3320.0
3223,3320.1,3329.0
3224,3333.1,3333.0
3225,3316.9,3337.0
3226,3309.4,3325.0
3227,3311.9,3329.0
3228,3318.4,3333.0
3229,3314.8,3321.0
3230,3310.7,3325.0
3231,3319.9,3329.0
3232,3330.7,3333.0
3233,2972.3,2775.0
3234,2629.9,2776.0
3235,2616.3,2777.0
3236,2607.2,2782.0
3237,2609.7,2787.0
3238,2615.2,2791.0
3239,2608.7,2796.0
3240,2629.7,2801.0
3241,2626.9,2808.0
3242,2618.3,2813.0
3243,3112.4,2820.0
3244,3438.7,3334.0
3245,3424.1,3322.0
3246,3476.5,3327.0
3247,3458.4,3315.0
3248,3447.3,3304.0
3249,3445.1,3309.0
3250,3415.0,3298.0
3251,3406.9,3304.0
3252,3399.8,3309.0
3253,3402.2,3298.0
3254,3259.7,3304.0
3255,3242.2,3301.0
3256,3265.5,3306.0
3257,3259.0,3295.0
3258,3277.3,3301.0
3259,3274.4,3298.0
3260,3278.9,3304.0
3261,3286.1,3309.0
3262,3293.5,3299.0
3263,3286.6,3289.0
3264,3291.1,3280.0
3265,3308.8,3279.0
3266,3302.5,3286.0
3267,3300.1,3293.0
3268,3303.6,3299.0
3269,3306.1,3305.0
3270,3327.7,3311.0
3271,3309.5,3309.0
3272,3020.2,2821.0
3273,3021.0,2823.0
3274,3013.9,2827.0
3275,2989.3,2817.0
3276,2973.5,2820.0
3277,2952.7,2821.0
3278,2933.7,2827.0
3279,2921.5,2824.0
3280,2927.0,2828.0
3281,2908.4,2814.0
3282,3057.2,2821.0
3283,3041.6,3349.0
3284,3046.2,3342.0
3285,3074.7,3343.0
3286,3083.0,3345.0
3287,3088.3,3332.0
3288,3120.4,3334.0
3289,3116.7,3337.0
3290,3115.7,3326.0
3291,3130.1,3329.0
3292,3128.4,3334.0
3293,2963.2,3323.0
3294,3292.7,3304.0
3295,3292.6,3309.0
3296,3285.7,3298.0
3297,3283.8,3296.0
3298,3287.2,3294.0
3299,3303.2,3300.0
3300,3271.8,3305.0
3301,3277.9,3294.0
3302,3275.4,3299.0
3303,3267.3,3304.0
